ID,CATEGORY
92318,eyeglasses
92319,eyeglasses
92320,chair
92321,hand
92322,eyeglasses
92323,eyeglasses
92324,eyeglasses
92325,skyscraper
92326,bulldozer
92327,nose
92328,chair
92329,bulldozer
92330,spider
92331,spider
92332,bulldozer
92333,eyeglasses
92334,foot
92335,harp
92336,harp
92337,eyeglasses
92338,bulldozer
92339,laptop
92340,skyscraper
92341,spider
92342,chair
92343,eyeglasses
92344,skyscraper
92345,laptop
92346,eyeglasses
92347,laptop
92348,violin
92349,pig
92350,keyboard
92351,violin
92352,spider
92353,laptop
92354,harp
92355,eyeglasses
92356,banana
92357,nose
92358,violin
92359,eyeglasses
92360,skyscraper
92361,snowman
92362,skyscraper
92363,spider
92364,hand
92365,bulldozer
92366,laptop
92367,pig
92368,laptop
92369,spider
92370,pig
92371,spider
92372,eyeglasses
92373,spider
92374,chair
92375,spider
92376,snowman
92377,hand
92378,pig
92379,hand
92380,laptop
92381,bulldozer
92382,eyeglasses
92383,spider
92384,spider
92385,skyscraper
92386,chair
92387,banana
92388,laptop
92389,skyscraper
92390,violin
92391,banana
92392,nose
92393,keyboard
92394,eyeglasses
92395,foot
92396,laptop
92397,foot
92398,spider
92399,violin
92400,hand
92401,bulldozer
92402,banana
92403,chair
92404,hand
92405,keyboard
92406,snowman
92407,keyboard
92408,eyeglasses
92409,pig
92410,pig
92411,bulldozer
92412,eyeglasses
92413,eyeglasses
92414,violin
92415,snowman
92416,chair
92417,eyeglasses
92418,spider
92419,laptop
92420,chair
92421,eyeglasses
92422,violin
92423,eyeglasses
92424,keyboard
92425,eyeglasses
92426,bulldozer
92427,harp
92428,snowman
92429,hand
92430,eyeglasses
92431,banana
92432,chair
92433,laptop
92434,skyscraper
92435,harp
92436,bulldozer
92437,snowman
92438,snowman
92439,skyscraper
92440,bulldozer
92441,banana
92442,snowman
92443,pig
92444,eyeglasses
92445,snowman
92446,bulldozer
92447,laptop
92448,spider
92449,spider
92450,laptop
92451,violin
92452,eyeglasses
92453,chair
92454,snowman
92455,eyeglasses
92456,nose
92457,snowman
92458,hand
92459,eyeglasses
92460,violin
92461,harp
92462,laptop
92463,laptop
92464,skyscraper
92465,violin
92466,laptop
92467,bulldozer
92468,harp
92469,skyscraper
92470,snowman
92471,eyeglasses
92472,eyeglasses
92473,pig
92474,banana
92475,keyboard
92476,eyeglasses
92477,hand
92478,bulldozer
92479,eyeglasses
92480,eyeglasses
92481,nose
92482,laptop
92483,eyeglasses
92484,laptop
92485,keyboard
92486,spider
92487,skyscraper
92488,bulldozer
92489,chair
92490,hand
92491,nose
92492,keyboard
92493,keyboard
92494,keyboard
92495,eyeglasses
92496,bulldozer
92497,eyeglasses
92498,bulldozer
92499,skyscraper
92500,spider
92501,eyeglasses
92502,eyeglasses
92503,spider
92504,banana
92505,eyeglasses
92506,banana
92507,bulldozer
92508,harp
92509,chair
92510,keyboard
92511,hand
92512,laptop
92513,foot
92514,hand
92515,laptop
92516,bulldozer
92517,laptop
92518,hand
92519,chair
92520,keyboard
92521,keyboard
92522,foot
92523,hand
92524,harp
92525,harp
92526,skyscraper
92527,eyeglasses
92528,bulldozer
92529,harp
92530,spider
92531,skyscraper
92532,harp
92533,hand
92534,eyeglasses
92535,keyboard
92536,skyscraper
92537,snowman
92538,eyeglasses
92539,banana
92540,eyeglasses
92541,harp
92542,eyeglasses
92543,laptop
92544,pig
92545,harp
92546,harp
92547,snowman
92548,bulldozer
92549,eyeglasses
92550,pig
92551,eyeglasses
92552,snowman
92553,skyscraper
92554,nose
92555,bulldozer
92556,eyeglasses
92557,bulldozer
92558,eyeglasses
92559,harp
92560,eyeglasses
92561,snowman
92562,skyscraper
92563,skyscraper
92564,hand
92565,eyeglasses
92566,skyscraper
92567,eyeglasses
92568,spider
92569,harp
92570,laptop
92571,hand
92572,laptop
92573,foot
92574,foot
92575,keyboard
92576,chair
92577,chair
92578,chair
92579,eyeglasses
92580,keyboard
92581,eyeglasses
92582,chair
92583,laptop
92584,eyeglasses
92585,eyeglasses
92586,skyscraper
92587,laptop
92588,skyscraper
92589,skyscraper
92590,spider
92591,banana
92592,banana
92593,pig
92594,hand
92595,spider
92596,nose
92597,bulldozer
92598,snowman
92599,violin
92600,banana
92601,harp
92602,spider
92603,laptop
92604,skyscraper
92605,skyscraper
92606,skyscraper
92607,harp
92608,bulldozer
92609,hand
92610,banana
92611,eyeglasses
92612,laptop
92613,pig
92614,harp
92615,pig
92616,eyeglasses
92617,hand
92618,pig
92619,bulldozer
92620,eyeglasses
92621,bulldozer
92622,harp
92623,bulldozer
92624,laptop
92625,nose
92626,keyboard
92627,snowman
92628,nose
92629,skyscraper
92630,eyeglasses
92631,skyscraper
92632,snowman
92633,keyboard
92634,bulldozer
92635,keyboard
92636,skyscraper
92637,eyeglasses
92638,pig
92639,foot
92640,keyboard
92641,harp
92642,spider
92643,chair
92644,laptop
92645,nose
92646,snowman
92647,pig
92648,banana
92649,eyeglasses
92650,hand
92651,eyeglasses
92652,eyeglasses
92653,skyscraper
92654,harp
92655,bulldozer
92656,eyeglasses
92657,foot
92658,spider
92659,violin
92660,snowman
92661,spider
92662,skyscraper
92663,chair
92664,bulldozer
92665,chair
92666,eyeglasses
92667,hand
92668,snowman
92669,chair
92670,bulldozer
92671,skyscraper
92672,snowman
92673,banana
92674,harp
92675,pig
92676,eyeglasses
92677,foot
92678,eyeglasses
92679,foot
92680,laptop
92681,eyeglasses
92682,foot
92683,harp
92684,keyboard
92685,skyscraper
92686,eyeglasses
92687,skyscraper
92688,bulldozer
92689,laptop
92690,skyscraper
92691,violin
92692,skyscraper
92693,skyscraper
92694,keyboard
92695,spider
92696,skyscraper
92697,eyeglasses
92698,chair
92699,chair
92700,skyscraper
92701,laptop
92702,eyeglasses
92703,eyeglasses
92704,bulldozer
92705,snowman
92706,skyscraper
92707,hand
92708,eyeglasses
92709,eyeglasses
92710,eyeglasses
92711,eyeglasses
92712,skyscraper
92713,pig
92714,keyboard
92715,skyscraper
92716,violin
92717,eyeglasses
92718,laptop
92719,keyboard
92720,bulldozer
92721,snowman
92722,snowman
92723,eyeglasses
92724,spider
92725,keyboard
92726,eyeglasses
92727,chair
92728,banana
92729,keyboard
92730,skyscraper
92731,laptop
92732,eyeglasses
92733,chair
92734,eyeglasses
92735,spider
92736,eyeglasses
92737,chair
92738,eyeglasses
92739,skyscraper
92740,eyeglasses
92741,skyscraper
92742,laptop
92743,skyscraper
92744,chair
92745,eyeglasses
92746,pig
92747,bulldozer
92748,eyeglasses
92749,snowman
92750,skyscraper
92751,nose
92752,laptop
92753,chair
92754,chair
92755,bulldozer
92756,eyeglasses
92757,hand
92758,eyeglasses
92759,eyeglasses
92760,bulldozer
92761,chair
92762,banana
92763,bulldozer
92764,bulldozer
92765,chair
92766,chair
92767,skyscraper
92768,laptop
92769,skyscraper
92770,foot
92771,chair
92772,skyscraper
92773,laptop
92774,eyeglasses
92775,hand
92776,skyscraper
92777,foot
92778,spider
92779,chair
92780,spider
92781,pig
92782,hand
92783,bulldozer
92784,laptop
92785,eyeglasses
92786,laptop
92787,skyscraper
92788,skyscraper
92789,bulldozer
92790,harp
92791,hand
92792,banana
92793,harp
92794,keyboard
92795,harp
92796,eyeglasses
92797,nose
92798,spider
92799,skyscraper
92800,skyscraper
92801,laptop
92802,bulldozer
92803,skyscraper
92804,banana
92805,bulldozer
92806,violin
92807,keyboard
92808,snowman
92809,keyboard
92810,spider
92811,eyeglasses
92812,eyeglasses
92813,bulldozer
92814,banana
92815,eyeglasses
92816,banana
92817,skyscraper
92818,snowman
92819,foot
92820,bulldozer
92821,violin
92822,banana
92823,laptop
92824,bulldozer
92825,skyscraper
92826,bulldozer
92827,violin
92828,nose
92829,eyeglasses
92830,eyeglasses
92831,eyeglasses
92832,hand
92833,foot
92834,laptop
92835,bulldozer
92836,skyscraper
92837,hand
92838,keyboard
92839,eyeglasses
92840,violin
92841,bulldozer
92842,pig
92843,bulldozer
92844,laptop
92845,laptop
92846,laptop
92847,pig
92848,eyeglasses
92849,harp
92850,hand
92851,keyboard
92852,snowman
92853,laptop
92854,laptop
92855,skyscraper
92856,spider
92857,spider
92858,keyboard
92859,snowman
92860,laptop
92861,pig
92862,eyeglasses
92863,skyscraper
92864,laptop
92865,eyeglasses
92866,hand
92867,eyeglasses
92868,eyeglasses
92869,laptop
92870,spider
92871,banana
92872,violin
92873,spider
92874,keyboard
92875,spider
92876,laptop
92877,pig
92878,laptop
92879,keyboard
92880,skyscraper
92881,snowman
92882,skyscraper
92883,nose
92884,spider
92885,laptop
92886,eyeglasses
92887,snowman
92888,laptop
92889,harp
92890,skyscraper
92891,skyscraper
92892,spider
92893,skyscraper
92894,laptop
92895,eyeglasses
92896,snowman
92897,eyeglasses
92898,bulldozer
92899,foot
92900,foot
92901,laptop
92902,keyboard
92903,foot
92904,snowman
92905,eyeglasses
92906,snowman
92907,laptop
92908,pig
92909,laptop
92910,nose
92911,laptop
92912,skyscraper
92913,nose
92914,spider
92915,skyscraper
92916,skyscraper
92917,skyscraper
92918,violin
92919,harp
92920,banana
92921,eyeglasses
92922,spider
92923,banana
92924,eyeglasses
92925,keyboard
92926,chair
92927,skyscraper
92928,spider
92929,laptop
92930,snowman
92931,laptop
92932,nose
92933,hand
92934,skyscraper
92935,spider
92936,snowman
92937,snowman
92938,foot
92939,skyscraper
92940,foot
92941,pig
92942,snowman
92943,skyscraper
92944,chair
92945,keyboard
92946,hand
92947,eyeglasses
92948,harp
92949,eyeglasses
92950,hand
92951,snowman
92952,spider
92953,bulldozer
92954,keyboard
92955,skyscraper
92956,spider
92957,violin
92958,eyeglasses
92959,harp
92960,spider
92961,eyeglasses
92962,bulldozer
92963,spider
92964,eyeglasses
92965,bulldozer
92966,eyeglasses
92967,bulldozer
92968,eyeglasses
92969,chair
92970,laptop
92971,chair
92972,laptop
92973,eyeglasses
92974,harp
92975,hand
92976,laptop
92977,hand
92978,foot
92979,laptop
92980,bulldozer
92981,skyscraper
92982,skyscraper
92983,foot
92984,chair
92985,bulldozer
92986,eyeglasses
92987,laptop
92988,keyboard
92989,snowman
92990,banana
92991,skyscraper
92992,skyscraper
92993,pig
92994,pig
92995,skyscraper
92996,laptop
92997,harp
92998,skyscraper
92999,laptop
93000,bulldozer
93001,harp
93002,banana
93003,skyscraper
93004,spider
93005,banana
93006,eyeglasses
93007,keyboard
93008,foot
93009,keyboard
93010,spider
93011,eyeglasses
93012,snowman
93013,laptop
93014,foot
93015,pig
93016,pig
93017,snowman
93018,bulldozer
93019,violin
93020,spider
93021,bulldozer
93022,foot
93023,bulldozer
93024,bulldozer
93025,laptop
93026,laptop
93027,bulldozer
93028,keyboard
93029,skyscraper
93030,keyboard
93031,skyscraper
93032,keyboard
93033,hand
93034,chair
93035,harp
93036,hand
93037,eyeglasses
93038,skyscraper
93039,laptop
93040,nose
93041,keyboard
93042,eyeglasses
93043,banana
93044,foot
93045,eyeglasses
93046,skyscraper
93047,bulldozer
93048,bulldozer
93049,pig
93050,pig
93051,bulldozer
93052,skyscraper
93053,harp
93054,chair
93055,spider
93056,foot
93057,chair
93058,skyscraper
93059,bulldozer
93060,eyeglasses
93061,keyboard
93062,eyeglasses
93063,chair
93064,banana
93065,banana
93066,foot
93067,foot
93068,harp
93069,keyboard
93070,laptop
93071,laptop
93072,snowman
93073,pig
93074,eyeglasses
93075,snowman
93076,keyboard
93077,harp
93078,bulldozer
93079,hand
93080,chair
93081,bulldozer
93082,keyboard
93083,laptop
93084,snowman
93085,foot
93086,harp
93087,hand
93088,hand
93089,harp
93090,skyscraper
93091,violin
93092,bulldozer
93093,spider
93094,violin
93095,eyeglasses
93096,spider
93097,eyeglasses
93098,eyeglasses
93099,keyboard
93100,nose
93101,laptop
93102,chair
93103,banana
93104,bulldozer
93105,violin
93106,bulldozer
93107,pig
93108,banana
93109,hand
93110,spider
93111,banana
93112,keyboard
93113,banana
93114,keyboard
93115,skyscraper
93116,skyscraper
93117,laptop
93118,snowman
93119,chair
93120,spider
93121,bulldozer
93122,keyboard
93123,bulldozer
93124,bulldozer
93125,laptop
93126,laptop
93127,foot
93128,skyscraper
93129,eyeglasses
93130,hand
93131,keyboard
93132,spider
93133,violin
93134,keyboard
93135,foot
93136,violin
93137,bulldozer
93138,nose
93139,bulldozer
93140,laptop
93141,eyeglasses
93142,bulldozer
93143,spider
93144,laptop
93145,foot
93146,keyboard
93147,keyboard
93148,hand
93149,skyscraper
93150,snowman
93151,chair
93152,skyscraper
93153,chair
93154,bulldozer
93155,laptop
93156,keyboard
93157,banana
93158,snowman
93159,violin
93160,chair
93161,bulldozer
93162,harp
93163,hand
93164,skyscraper
93165,harp
93166,snowman
93167,snowman
93168,foot
93169,hand
93170,spider
93171,snowman
93172,bulldozer
93173,skyscraper
93174,foot
93175,hand
93176,spider
93177,skyscraper
93178,snowman
93179,keyboard
93180,eyeglasses
93181,snowman
93182,pig
93183,eyeglasses
93184,laptop
93185,keyboard
93186,harp
93187,eyeglasses
93188,keyboard
93189,skyscraper
93190,laptop
93191,eyeglasses
93192,hand
93193,bulldozer
93194,bulldozer
93195,eyeglasses
93196,keyboard
93197,skyscraper
93198,bulldozer
93199,banana
93200,spider
93201,hand
93202,harp
93203,eyeglasses
93204,foot
93205,banana
93206,pig
93207,laptop
93208,keyboard
93209,bulldozer
93210,nose
93211,keyboard
93212,foot
93213,spider
93214,laptop
93215,chair
93216,spider
93217,banana
93218,laptop
93219,laptop
93220,eyeglasses
93221,laptop
93222,pig
93223,bulldozer
93224,foot
93225,laptop
93226,spider
93227,chair
93228,chair
93229,banana
93230,eyeglasses
93231,skyscraper
93232,banana
93233,skyscraper
93234,eyeglasses
93235,skyscraper
93236,bulldozer
93237,banana
93238,nose
93239,skyscraper
93240,skyscraper
93241,eyeglasses
93242,laptop
93243,eyeglasses
93244,skyscraper
93245,violin
93246,laptop
93247,eyeglasses
93248,bulldozer
93249,skyscraper
93250,spider
93251,skyscraper
93252,nose
93253,snowman
93254,violin
93255,banana
93256,snowman
93257,spider
93258,hand
93259,foot
93260,eyeglasses
93261,keyboard
93262,bulldozer
93263,hand
93264,laptop
93265,eyeglasses
93266,spider
93267,laptop
93268,violin
93269,eyeglasses
93270,laptop
93271,chair
93272,banana
93273,hand
93274,foot
93275,laptop
93276,pig
93277,harp
93278,eyeglasses
93279,chair
93280,nose
93281,foot
93282,chair
93283,snowman
93284,hand
93285,eyeglasses
93286,pig
93287,keyboard
93288,spider
93289,hand
93290,harp
93291,pig
93292,bulldozer
93293,spider
93294,eyeglasses
93295,pig
93296,banana
93297,harp
93298,eyeglasses
93299,foot
93300,violin
93301,chair
93302,chair
93303,hand
93304,foot
93305,violin
93306,hand
93307,violin
93308,keyboard
93309,snowman
93310,eyeglasses
93311,pig
93312,laptop
93313,bulldozer
93314,laptop
93315,eyeglasses
93316,spider
93317,laptop
93318,harp
93319,foot
93320,eyeglasses
93321,nose
93322,foot
93323,violin
93324,harp
93325,violin
93326,nose
93327,eyeglasses
93328,skyscraper
93329,spider
93330,eyeglasses
93331,laptop
93332,harp
93333,banana
93334,chair
93335,keyboard
93336,eyeglasses
93337,nose
93338,laptop
93339,skyscraper
93340,pig
93341,bulldozer
93342,skyscraper
93343,snowman
93344,bulldozer
93345,foot
93346,eyeglasses
93347,eyeglasses
93348,harp
93349,laptop
93350,skyscraper
93351,harp
93352,harp
93353,banana
93354,foot
93355,laptop
93356,nose
93357,harp
93358,snowman
93359,skyscraper
93360,hand
93361,skyscraper
93362,laptop
93363,snowman
93364,eyeglasses
93365,laptop
93366,banana
93367,keyboard
93368,foot
93369,bulldozer
93370,skyscraper
93371,chair
93372,spider
93373,foot
93374,laptop
93375,skyscraper
93376,laptop
93377,violin
93378,foot
93379,skyscraper
93380,laptop
93381,nose
93382,skyscraper
93383,snowman
93384,nose
93385,eyeglasses
93386,hand
93387,eyeglasses
93388,nose
93389,bulldozer
93390,snowman
93391,laptop
93392,eyeglasses
93393,laptop
93394,bulldozer
93395,nose
93396,snowman
93397,eyeglasses
93398,eyeglasses
93399,bulldozer
93400,snowman
93401,spider
93402,nose
93403,chair
93404,spider
93405,harp
93406,chair
93407,skyscraper
93408,laptop
93409,bulldozer
93410,chair
93411,foot
93412,harp
93413,bulldozer
93414,pig
93415,spider
93416,chair
93417,banana
93418,banana
93419,eyeglasses
93420,spider
93421,bulldozer
93422,foot
93423,foot
93424,snowman
93425,pig
93426,hand
93427,foot
93428,harp
93429,skyscraper
93430,hand
93431,skyscraper
93432,spider
93433,violin
93434,hand
93435,hand
93436,pig
93437,foot
93438,hand
93439,harp
93440,eyeglasses
93441,skyscraper
93442,banana
93443,harp
93444,pig
93445,violin
93446,bulldozer
93447,pig
93448,violin
93449,skyscraper
93450,eyeglasses
93451,violin
93452,eyeglasses
93453,chair
93454,bulldozer
93455,foot
93456,harp
93457,chair
93458,pig
93459,eyeglasses
93460,skyscraper
93461,keyboard
93462,eyeglasses
93463,skyscraper
93464,bulldozer
93465,skyscraper
93466,eyeglasses
93467,laptop
93468,spider
93469,skyscraper
93470,banana
93471,violin
93472,harp
93473,harp
93474,eyeglasses
93475,keyboard
93476,eyeglasses
93477,banana
93478,keyboard
93479,snowman
93480,laptop
93481,pig
93482,skyscraper
93483,foot
93484,skyscraper
93485,snowman
93486,laptop
93487,violin
93488,laptop
93489,bulldozer
93490,spider
93491,eyeglasses
93492,hand
93493,banana
93494,skyscraper
93495,spider
93496,bulldozer
93497,hand
93498,skyscraper
93499,pig
93500,skyscraper
93501,skyscraper
93502,hand
93503,laptop
93504,skyscraper
93505,eyeglasses
93506,bulldozer
93507,spider
93508,violin
93509,laptop
93510,bulldozer
93511,nose
93512,laptop
93513,eyeglasses
93514,violin
93515,foot
93516,spider
93517,harp
93518,banana
93519,chair
93520,eyeglasses
93521,keyboard
93522,chair
93523,eyeglasses
93524,spider
93525,foot
93526,skyscraper
93527,banana
93528,eyeglasses
93529,spider
93530,harp
93531,keyboard
93532,eyeglasses
93533,snowman
93534,skyscraper
93535,harp
93536,harp
93537,harp
93538,bulldozer
93539,skyscraper
93540,skyscraper
93541,harp
93542,nose
93543,skyscraper
93544,spider
93545,eyeglasses
93546,pig
93547,bulldozer
93548,skyscraper
93549,banana
93550,eyeglasses
93551,skyscraper
93552,snowman
93553,snowman
93554,keyboard
93555,laptop
93556,keyboard
93557,pig
93558,skyscraper
93559,bulldozer
93560,eyeglasses
93561,snowman
93562,keyboard
93563,keyboard
93564,nose
93565,bulldozer
93566,keyboard
93567,eyeglasses
93568,keyboard
93569,harp
93570,chair
93571,eyeglasses
93572,foot
93573,skyscraper
93574,laptop
93575,nose
93576,violin
93577,skyscraper
93578,violin
93579,laptop
93580,nose
93581,chair
93582,bulldozer
93583,eyeglasses
93584,eyeglasses
93585,foot
93586,skyscraper
93587,keyboard
93588,pig
93589,snowman
93590,banana
93591,violin
93592,bulldozer
93593,laptop
93594,chair
93595,pig
93596,harp
93597,snowman
93598,eyeglasses
93599,foot
93600,chair
93601,bulldozer
93602,eyeglasses
93603,keyboard
93604,hand
93605,banana
93606,laptop
93607,banana
93608,snowman
93609,eyeglasses
93610,laptop
93611,spider
93612,nose
93613,laptop
93614,spider
93615,nose
93616,violin
93617,spider
93618,spider
93619,pig
93620,spider
93621,skyscraper
93622,skyscraper
93623,eyeglasses
93624,spider
93625,laptop
93626,eyeglasses
93627,spider
93628,skyscraper
93629,spider
93630,spider
93631,skyscraper
93632,laptop
93633,eyeglasses
93634,laptop
93635,eyeglasses
93636,spider
93637,laptop
93638,skyscraper
93639,banana
93640,skyscraper
93641,banana
93642,bulldozer
93643,harp
93644,spider
93645,bulldozer
93646,hand
93647,hand
93648,eyeglasses
93649,spider
93650,laptop
93651,banana
93652,laptop
93653,banana
93654,keyboard
93655,banana
93656,skyscraper
93657,harp
93658,spider
93659,harp
93660,harp
93661,harp
93662,bulldozer
93663,bulldozer
93664,snowman
93665,hand
93666,eyeglasses
93667,spider
93668,foot
93669,banana
93670,laptop
93671,chair
93672,eyeglasses
93673,eyeglasses
93674,eyeglasses
93675,nose
93676,harp
93677,spider
93678,skyscraper
93679,chair
93680,foot
93681,laptop
93682,pig
93683,bulldozer
93684,nose
93685,spider
93686,snowman
93687,keyboard
93688,banana
93689,eyeglasses
93690,laptop
93691,harp
93692,pig
93693,hand
93694,laptop
93695,skyscraper
93696,foot
93697,foot
93698,spider
93699,bulldozer
93700,skyscraper
93701,chair
93702,eyeglasses
93703,banana
93704,chair
93705,hand
93706,pig
93707,nose
93708,banana
93709,harp
93710,nose
93711,snowman
93712,skyscraper
93713,bulldozer
93714,pig
93715,spider
93716,spider
93717,nose
93718,pig
93719,skyscraper
93720,snowman
93721,eyeglasses
93722,snowman
93723,foot
93724,foot
93725,eyeglasses
93726,skyscraper
93727,keyboard
93728,snowman
93729,pig
93730,harp
93731,eyeglasses
93732,harp
93733,keyboard
93734,chair
93735,snowman
93736,bulldozer
93737,hand
93738,skyscraper
93739,skyscraper
93740,snowman
93741,harp
93742,bulldozer
93743,eyeglasses
93744,keyboard
93745,eyeglasses
93746,eyeglasses
93747,eyeglasses
93748,bulldozer
93749,skyscraper
93750,pig
93751,chair
93752,chair
93753,bulldozer
93754,violin
93755,snowman
93756,violin
93757,spider
93758,hand
93759,spider
93760,skyscraper
93761,bulldozer
93762,laptop
93763,laptop
93764,hand
93765,eyeglasses
93766,harp
93767,bulldozer
93768,nose
93769,violin
93770,skyscraper
93771,chair
93772,chair
93773,skyscraper
93774,banana
93775,harp
93776,violin
93777,laptop
93778,chair
93779,eyeglasses
93780,eyeglasses
93781,harp
93782,eyeglasses
93783,laptop
93784,banana
93785,laptop
93786,spider
93787,chair
93788,banana
93789,keyboard
93790,foot
93791,bulldozer
93792,violin
93793,keyboard
93794,snowman
93795,banana
93796,foot
93797,pig
93798,harp
93799,keyboard
93800,nose
93801,hand
93802,spider
93803,snowman
93804,chair
93805,laptop
93806,eyeglasses
93807,spider
93808,spider
93809,nose
93810,eyeglasses
93811,hand
93812,bulldozer
93813,skyscraper
93814,skyscraper
93815,skyscraper
93816,laptop
93817,eyeglasses
93818,eyeglasses
93819,foot
93820,laptop
93821,foot
93822,spider
93823,eyeglasses
93824,violin
93825,chair
93826,bulldozer
93827,laptop
93828,laptop
93829,chair
93830,laptop
93831,eyeglasses
93832,laptop
93833,eyeglasses
93834,eyeglasses
93835,eyeglasses
93836,harp
93837,banana
93838,violin
93839,eyeglasses
93840,laptop
93841,eyeglasses
93842,spider
93843,chair
93844,eyeglasses
93845,skyscraper
93846,laptop
93847,bulldozer
93848,laptop
93849,skyscraper
93850,hand
93851,hand
93852,skyscraper
93853,skyscraper
93854,violin
93855,eyeglasses
93856,spider
93857,foot
93858,laptop
93859,keyboard
93860,chair
93861,harp
93862,skyscraper
93863,skyscraper
93864,bulldozer
93865,skyscraper
93866,spider
93867,foot
93868,eyeglasses
93869,foot
93870,laptop
93871,eyeglasses
93872,hand
93873,eyeglasses
93874,nose
93875,foot
93876,laptop
93877,snowman
93878,bulldozer
93879,spider
93880,hand
93881,chair
93882,eyeglasses
93883,snowman
93884,chair
93885,banana
93886,keyboard
93887,bulldozer
93888,skyscraper
93889,laptop
93890,laptop
93891,snowman
93892,bulldozer
93893,nose
93894,spider
93895,chair
93896,eyeglasses
93897,foot
93898,skyscraper
93899,banana
93900,skyscraper
93901,laptop
93902,eyeglasses
93903,spider
93904,laptop
93905,keyboard
93906,bulldozer
93907,spider
93908,chair
93909,laptop
93910,bulldozer
93911,bulldozer
93912,laptop
93913,bulldozer
93914,laptop
93915,nose
93916,laptop
93917,laptop
93918,harp
93919,keyboard
93920,pig
93921,foot
93922,eyeglasses
93923,skyscraper
93924,eyeglasses
93925,bulldozer
93926,hand
93927,laptop
93928,eyeglasses
93929,chair
93930,spider
93931,hand
93932,skyscraper
93933,keyboard
93934,hand
93935,eyeglasses
93936,keyboard
93937,snowman
93938,skyscraper
93939,bulldozer
93940,violin
93941,nose
93942,harp
93943,foot
93944,banana
93945,skyscraper
93946,keyboard
93947,laptop
93948,chair
93949,keyboard
93950,skyscraper
93951,spider
93952,keyboard
93953,spider
93954,spider
93955,chair
93956,bulldozer
93957,laptop
93958,skyscraper
93959,nose
93960,violin
93961,banana
93962,nose
93963,eyeglasses
93964,bulldozer
93965,hand
93966,nose
93967,spider
93968,banana
93969,spider
93970,skyscraper
93971,skyscraper
93972,skyscraper
93973,keyboard
93974,snowman
93975,spider
93976,spider
93977,hand
93978,spider
93979,foot
93980,harp
93981,laptop
93982,harp
93983,hand
93984,harp
93985,keyboard
93986,foot
93987,banana
93988,spider
93989,pig
93990,spider
93991,eyeglasses
93992,keyboard
93993,keyboard
93994,spider
93995,chair
93996,snowman
93997,keyboard
93998,snowman
93999,eyeglasses
94000,skyscraper
94001,nose
94002,skyscraper
94003,nose
94004,chair
94005,harp
94006,banana
94007,eyeglasses
94008,hand
94009,keyboard
94010,eyeglasses
94011,violin
94012,banana
94013,violin
94014,eyeglasses
94015,pig
94016,harp
94017,spider
94018,snowman
94019,skyscraper
94020,eyeglasses
94021,nose
94022,pig
94023,bulldozer
94024,chair
94025,eyeglasses
94026,snowman
94027,skyscraper
94028,snowman
94029,banana
94030,snowman
94031,laptop
94032,eyeglasses
94033,laptop
94034,eyeglasses
94035,skyscraper
94036,keyboard
94037,keyboard
94038,skyscraper
94039,spider
94040,harp
94041,snowman
94042,foot
94043,skyscraper
94044,eyeglasses
94045,pig
94046,laptop
94047,spider
94048,harp
94049,violin
94050,chair
94051,banana
94052,foot
94053,eyeglasses
94054,bulldozer
94055,snowman
94056,spider
94057,foot
94058,violin
94059,banana
94060,harp
94061,foot
94062,pig
94063,violin
94064,spider
94065,nose
94066,skyscraper
94067,laptop
94068,spider
94069,eyeglasses
94070,eyeglasses
94071,skyscraper
94072,pig
94073,eyeglasses
94074,foot
94075,skyscraper
94076,harp
94077,violin
94078,chair
94079,eyeglasses
94080,eyeglasses
94081,snowman
94082,harp
94083,bulldozer
94084,keyboard
94085,spider
94086,nose
94087,chair
94088,laptop
94089,bulldozer
94090,bulldozer
94091,hand
94092,hand
94093,skyscraper
94094,laptop
94095,chair
94096,harp
94097,eyeglasses
94098,eyeglasses
94099,harp
94100,keyboard
94101,laptop
94102,banana
94103,harp
94104,eyeglasses
94105,foot
94106,harp
94107,bulldozer
94108,eyeglasses
94109,snowman
94110,keyboard
94111,skyscraper
94112,keyboard
94113,eyeglasses
94114,bulldozer
94115,hand
94116,spider
94117,keyboard
94118,nose
94119,spider
94120,banana
94121,chair
94122,keyboard
94123,harp
94124,laptop
94125,laptop
94126,banana
94127,laptop
94128,eyeglasses
94129,laptop
94130,keyboard
94131,eyeglasses
94132,skyscraper
94133,skyscraper
94134,chair
94135,eyeglasses
94136,skyscraper
94137,bulldozer
94138,keyboard
94139,keyboard
94140,spider
94141,hand
94142,harp
94143,keyboard
94144,chair
94145,eyeglasses
94146,laptop
94147,spider
94148,harp
94149,banana
94150,nose
94151,laptop
94152,nose
94153,chair
94154,bulldozer
94155,pig
94156,keyboard
94157,violin
94158,laptop
94159,snowman
94160,skyscraper
94161,skyscraper
94162,laptop
94163,hand
94164,skyscraper
94165,spider
94166,skyscraper
94167,keyboard
94168,hand
94169,foot
94170,pig
94171,keyboard
94172,laptop
94173,snowman
94174,laptop
94175,pig
94176,banana
94177,bulldozer
94178,skyscraper
94179,chair
94180,bulldozer
94181,eyeglasses
94182,spider
94183,banana
94184,harp
94185,spider
94186,laptop
94187,eyeglasses
94188,banana
94189,hand
94190,chair
94191,spider
94192,harp
94193,laptop
94194,pig
94195,banana
94196,bulldozer
94197,nose
94198,chair
94199,chair
94200,bulldozer
94201,violin
94202,laptop
94203,bulldozer
